Ensembl Gene ID	Ensembl Transcript ID	Associated Gene Name
ENSGALG00000028079	ENSGALT00000044584	
ENSGALG00000001846	ENSGALT00000043673	
ENSGALG00000001846	ENSGALT00000002865	
ENSGALG00000001846	ENSGALT00000045720	
ENSGALG00000002024	ENSGALT00000003148	COMT
ENSGALG00000027938	ENSGALT00000017772	NFIX
ENSGALG00000026852	ENSGALT00000045117	CALR
ENSGALG00000002040	ENSGALT00000003170	ARVCF
ENSGALG00000002056	ENSGALT00000003199	C15H22ORF25
ENSGALG00000002076	ENSGALT00000003227	DGCR8
ENSGALG00000002094	ENSGALT00000003266	TRMT2A
ENSGALG00000002107	ENSGALT00000003289	RANBP1
ENSGALG00000002124	ENSGALT00000003320	ZDHHC8
ENSGALG00000002137	ENSGALT00000003339	PGAM5
ENSGALG00000002143	ENSGALT00000003358	ANKLE2
ENSGALG00000002158	ENSGALT00000003379	GOLGA3
ENSGALG00000023793	ENSGALT00000039855	
ENSGALG00000002180	ENSGALT00000003414	CHFR
ENSGALG00000002205	ENSGALT00000003452	FBRSL1
ENSGALG00000023784	ENSGALT00000039842	
ENSGALG00000002242	ENSGALT00000003508	GALNT9
ENSGALG00000002252	ENSGALT00000003534	
ENSGALG00000002272	ENSGALT00000003564	NOC4L
ENSGALG00000027003	ENSGALT00000045809	
ENSGALG00000029111	ENSGALT00000044174	
ENSGALG00000002336	ENSGALT00000003682	
ENSGALG00000002354	ENSGALT00000003714	PUS1
ENSGALG00000002403	ENSGALT00000003784	ULK1
ENSGALG00000002461	ENSGALT00000003883	MMP17
ENSGALG00000002487	ENSGALT00000003918	SFSWAP
ENSGALG00000002536	ENSGALT00000034743	STX2
ENSGALG00000002557	ENSGALT00000004041	ADGRD1
ENSGALG00000027942	ENSGALT00000044693	
ENSGALG00000002569	ENSGALT00000004055	RAN
ENSGALG00000002579	ENSGALT00000004065	RIMBP2
ENSGALG00000002645	ENSGALT00000004171	PIWIL1
ENSGALG00000026223	ENSGALT00000042929	C17orf53
ENSGALG00000002671	ENSGALT00000004206	TMEM132D
ENSGALG00000002679	ENSGALT00000034720	GLT1D1
ENSGALG00000002695	ENSGALT00000004249	SLC15A4
ENSGALG00000002714	ENSGALT00000004281	TMEM132C
ENSGALG00000002742	ENSGALT00000004321	TMEM132B
ENSGALG00000002899	ENSGALT00000004577	AACS
ENSGALG00000002913	ENSGALT00000004598	BRI3BP
ENSGALG00000002964	ENSGALT00000004688	DHX37
ENSGALG00000003018	ENSGALT00000004770	SCARB1
ENSGALG00000003120	ENSGALT00000004933	NCOR2
ENSGALG00000025966	ENSGALT00000035774	
ENSGALG00000003137	ENSGALT00000039587	FAM101A
ENSGALG00000026610	ENSGALT00000043328	
ENSGALG00000003140	ENSGALT00000004963	
ENSGALG00000003146	ENSGALT00000004974	CCDC92
ENSGALG00000003146	ENSGALT00000046182	CCDC92
ENSGALG00000003170	ENSGALT00000005023	DNAH10
ENSGALG00000003170	ENSGALT00000043728	DNAH10
ENSGALG00000003194	ENSGALT00000005063	ATP6V0A2
ENSGALG00000023683	ENSGALT00000005096	TCTN2
ENSGALG00000023682	ENSGALT00000039540	GTF2H3
ENSGALG00000003259	ENSGALT00000005160	EIF2B1
ENSGALG00000003298	ENSGALT00000005224	DDX55
ENSGALG00000003307	ENSGALT00000005240	TMED2
ENSGALG00000003314	ENSGALT00000005250	RILPL1
ENSGALG00000003318	ENSGALT00000005257	SNRNP35
ENSGALG00000003321	ENSGALT00000039467	RILPL2
ENSGALG00000003325	ENSGALT00000005265	SETD8
ENSGALG00000003392	ENSGALT00000005363	SBNO1
ENSGALG00000027061	ENSGALT00000045302	
ENSGALG00000003410	ENSGALT00000005393	CDK2AP1
ENSGALG00000003419	ENSGALT00000005406	MPHOSPH9
ENSGALG00000003645	ENSGALT00000005779	
ENSGALG00000003682	ENSGALT00000005833	ARL6IP4
ENSGALG00000003687	ENSGALT00000005840	OGFOD2
ENSGALG00000003696	ENSGALT00000005860	
ENSGALG00000003736	ENSGALT00000005928	ABCB9
ENSGALG00000003743	ENSGALT00000005939	VPS37B
ENSGALG00000003790	ENSGALT00000039382	HIP1R
ENSGALG00000028076	ENSGALT00000042846	
ENSGALG00000027890	ENSGALT00000044071	
ENSGALG00000026708	ENSGALT00000045664	
ENSGALG00000003795	ENSGALT00000034620	DENR
ENSGALG00000027456	ENSGALT00000043243	OCLN
ENSGALG00000003807	ENSGALT00000006040	GPN3
ENSGALG00000026885	ENSGALT00000000078	
ENSGALG00000027317	ENSGALT00000043213	
ENSGALG00000003820	ENSGALT00000006056	ARPC3
ENSGALG00000003826	ENSGALT00000006066	ANAPC7
ENSGALG00000003835	ENSGALT00000039313	10.
ENSGALG00000003854	ENSGALT00000006126	IFT81
ENSGALG00000003863	ENSGALT00000006151	P2RX7
ENSGALG00000003901	ENSGALT00000006200	P2RX4
ENSGALG00000003901	ENSGALT00000006201	P2RX4
ENSGALG00000004011	ENSGALT00000006388	CAMKK2
ENSGALG00000004179	ENSGALT00000039252	ANAPC5
ENSGALG00000004190	ENSGALT00000006657	RNF34
ENSGALG00000004225	ENSGALT00000006725	KDM2B
ENSGALG00000026356	ENSGALT00000044674	
ENSGALG00000027912	ENSGALT00000045996	BCAP31
ENSGALG00000027098	ENSGALT00000045179	TAZ
ENSGALG00000027755	ENSGALT00000044319	
ENSGALG00000028943	ENSGALT00000042637	
ENSGALG00000021573	ENSGALT00000001862	PIK3R5
ENSGALG00000027466	ENSGALT00000018241	
ENSGALG00000026072	ENSGALT00000042888	
ENSGALG00000001227	ENSGALT00000001861	PIK3R6
ENSGALG00000027344	ENSGALT00000042973	
ENSGALG00000016429	ENSGALT00000026506	HSF1
ENSGALG00000029171	ENSGALT00000028251	
ENSGALG00000027964	ENSGALT00000044401	
ENSGALG00000027442	ENSGALT00000043758	LIX1L
ENSGALG00000028603	ENSGALT00000002835	
ENSGALG00000022335	ENSGALT00000035912	
ENSGALG00000026740	ENSGALT00000043004	
ENSGALG00000027270	ENSGALT00000038947	HCN3
ENSGALG00000026047	ENSGALT00000043239	AEBP1
ENSGALG00000026234	ENSGALT00000042898	POLD2
ENSGALG00000027661	ENSGALT00000043914	
ENSGALG00000026874	ENSGALT00000044038	
ENSGALG00000010944	ENSGALT00000017815	
ENSGALG00000026173	ENSGALT00000043706	
ENSGALG00000027601	ENSGALT00000028263	
ENSGALG00000028109	ENSGALT00000045230	NOP9
ENSGALG00000026934	ENSGALT00000044747	
ENSGALG00000028776	ENSGALT00000046224	
ENSGALG00000027759	ENSGALT00000043543	
ENSGALG00000011081	ENSGALT00000018055	
ENSGALG00000004240	ENSGALT00000006745	ORAI1
ENSGALG00000004247	ENSGALT00000006755	MORN3
ENSGALG00000004254	ENSGALT00000039230	TMEM120B
ENSGALG00000004275	ENSGALT00000039226	RHOF
ENSGALG00000021405	ENSGALT00000034549	
ENSGALG00000004324	ENSGALT00000039216	SETD1B
ENSGALG00000004343	ENSGALT00000006930	HPD
ENSGALG00000026879	ENSGALT00000046095	
ENSGALG00000004352	ENSGALT00000006943	PSMD9
ENSGALG00000004365	ENSGALT00000006963	WDR66
ENSGALG00000004379	ENSGALT00000006984	BCL7A
ENSGALG00000000271	ENSGALT00000000353	C2CD2L
ENSGALG00000004397	ENSGALT00000007010	MLXIP
ENSGALG00000000285	ENSGALT00000000374	DPAGT1
ENSGALG00000000291	ENSGALT00000000380	HMBS
ENSGALG00000004406	ENSGALT00000007025	LRRC43
ENSGALG00000004412	ENSGALT00000007031	DIABLO
ENSGALG00000004440	ENSGALT00000007064	
ENSGALG00000000300	ENSGALT00000000393	VPS11
ENSGALG00000022619	ENSGALT00000036197	ZNF541
ENSGALG00000027062	ENSGALT00000045645	
ENSGALG00000022685	ENSGALT00000036337	
ENSGALG00000025768	ENSGALT00000044214	
ENSGALG00000028288	ENSGALT00000043078	CSRNP2
ENSGALG00000028144	ENSGALT00000004331	
ENSGALG00000026283	ENSGALT00000043699	
ENSGALG00000028750	ENSGALT00000044053	STAT2
ENSGALG00000018934	ENSGALT00000035985	ACVRL1
ENSGALG00000026877	ENSGALT00000042889	
ENSGALG00000002939	ENSGALT00000004639	
ENSGALG00000027509	ENSGALT00000044118	
ENSGALG00000029122	ENSGALT00000042639	SHARPIN
ENSGALG00000004467	ENSGALT00000007113	CLIP1
ENSGALG00000027131	ENSGALT00000028009	
ENSGALG00000024401	ENSGALT00000041291	
ENSGALG00000000312	ENSGALT00000000417	SIK2
ENSGALG00000010422	ENSGALT00000016972	FEZ1
ENSGALG00000025856	ENSGALT00000043449	
ENSGALG00000004486	ENSGALT00000007145	ZCCHC8
ENSGALG00000004493	ENSGALT00000007158	RSRC2
ENSGALG00000028427	ENSGALT00000045889	PCGF1
ENSGALG00000004515	ENSGALT00000007191	KNTC1
ENSGALG00000000316	ENSGALT00000000422	PREP2
ENSGALG00000000356	ENSGALT00000000479	SLC37A2
ENSGALG00000028330	ENSGALT00000044285	
ENSGALG00000022512	ENSGALT00000036088	RPS6KB2
ENSGALG00000025897	ENSGALT00000045354	FSD1
ENSGALG00000000412	ENSGALT00000000563	CCDC15
ENSGALG00000000421	ENSGALT00000000574	HEPACAM
ENSGALG00000000850	ENSGALT00000001248	ROBO4
ENSGALG00000004529	ENSGALT00000039111	VPS29
ENSGALG00000004540	ENSGALT00000007229	RAD9B
ENSGALG00000021448	ENSGALT00000001379	ROBO3
ENSGALG00000004550	ENSGALT00000007244	PPTC7
ENSGALG00000028769	ENSGALT00000042719	
ENSGALG00000004562	ENSGALT00000007260	HVCN1
ENSGALG00000004571	ENSGALT00000007277	PPP1CC
ENSGALG00000004579	ENSGALT00000007288	CCDC63
ENSGALG00000021444	ENSGALT00000034621	C11ORF61
ENSGALG00000000957	ENSGALT00000001411	ESAM
ENSGALG00000004582	ENSGALT00000035085	MYL2
ENSGALG00000004598	ENSGALT00000007319	CUX2
ENSGALG00000018942	ENSGALT00000029889	NRGN
ENSGALG00000021443	ENSGALT00000001383	PANX3
ENSGALG00000000324	ENSGALT00000000430	PIGV
ENSGALG00000024326	ENSGALT00000041115	RPUSD4
ENSGALG00000000360	ENSGALT00000000486	ARID1A
ENSGALG00000004610	ENSGALT00000007335	SH2B3
ENSGALG00000000962	ENSGALT00000001417	PUS3
ENSGALG00000000939	ENSGALT00000024450	CDON
ENSGALG00000000970	ENSGALT00000001434	STT3A
ENSGALG00000000366	ENSGALT00000000498	RPS6KA1
ENSGALG00000000372	ENSGALT00000000504	HMGN2
ENSGALG00000001005	ENSGALT00000001485	STT3A
ENSGALG00000004625	ENSGALT00000007367	ATXN2
ENSGALG00000000385	ENSGALT00000000525	DHDDS
ENSGALG00000001018	ENSGALT00000001501	EI24
ENSGALG00000029085	ENSGALT00000043864	
ENSGALG00000000388	ENSGALT00000000529	LIN28A
ENSGALG00000000509	ENSGALT00000000695	AIM1L
ENSGALG00000001033	ENSGALT00000001530	FOXRED1
ENSGALG00000000519	ENSGALT00000000714	UBXN11
ENSGALG00000004650	ENSGALT00000007407	BRAP
ENSGALG00000004725	ENSGALT00000007523	
ENSGALG00000000527	ENSGALT00000000727	SH3BGRL3
ENSGALG00000001053	ENSGALT00000001579	SRPR
ENSGALG00000021697	ENSGALT00000000750	CEP85
ENSGALG00000000547	ENSGALT00000000760	CNKSR1
ENSGALG00000001070	ENSGALT00000001600	FAM118B
ENSGALG00000001077	ENSGALT00000001612	TIRAP
ENSGALG00000001082	ENSGALT00000001619	DCPS
ENSGALG00000000542	ENSGALT00000000749	ZNF593
ENSGALG00000000548	ENSGALT00000000761	MATN1
ENSGALG00000001100	ENSGALT00000041075	ST3GAL4
ENSGALG00000000562	ENSGALT00000000781	LAPTM5
ENSGALG00000000569	ENSGALT00000000793	SDC3
ENSGALG00000000597	ENSGALT00000000834	PUM1
ENSGALG00000000597	ENSGALT00000035201	PUM1
ENSGALG00000001129	ENSGALT00000041073	KIRREL3
ENSGALG00000021902	ENSGALT00000035447	
ENSGALG00000001137	ENSGALT00000001709	
ENSGALG00000001138	ENSGALT00000001710	
ENSGALG00000000604	ENSGALT00000000845	NKAIN1
ENSGALG00000001143	ENSGALT00000001717	ETS1
ENSGALG00000001143	ENSGALT00000001719	ETS1
ENSGALG00000004743	ENSGALT00000007562	MAPKAPK5
ENSGALG00000001161	ENSGALT00000001747	FLI1
ENSGALG00000000615	ENSGALT00000041219	SNRNP40
ENSGALG00000001181	ENSGALT00000001790	KCNJ5
ENSGALG00000001192	ENSGALT00000001808	ARHGAP32
ENSGALG00000001197	ENSGALT00000001814	BARX2B
ENSGALG00000000618	ENSGALT00000000876	ZCCHC17
ENSGALG00000001203	ENSGALT00000001822	TMEM45B
ENSGALG00000024296	ENSGALT00000001863	
ENSGALG00000001250	ENSGALT00000001898	APLP2
ENSGALG00000001250	ENSGALT00000001897	APLP2
ENSGALG00000000620	ENSGALT00000000878	FABP3
ENSGALG00000028545	ENSGALT00000044725	
ENSGALG00000021686	ENSGALT00000035196	
ENSGALG00000021685	ENSGALT00000035194	SERINC2
ENSGALG00000021812	ENSGALT00000035354	
ENSGALG00000001278	ENSGALT00000001951	PRDM10
ENSGALG00000027365	ENSGALT00000045163	HIVEP3
ENSGALG00000001306	ENSGALT00000001988	NFRKB
ENSGALG00000000667	ENSGALT00000000942	EDN2
ENSGALG00000021341	ENSGALT00000007563	
ENSGALG00000004760	ENSGALT00000007595	TMEM116
ENSGALG00000026153	ENSGALT00000042834	FOXO6
ENSGALG00000014291	ENSGALT00000023109	
ENSGALG00000000672	ENSGALT00000000949	SCMH1
ENSGALG00000001331	ENSGALT00000002027	ST14
ENSGALG00000023510	ENSGALT00000038999	ERP29
ENSGALG00000004780	ENSGALT00000007633	NAA25
ENSGALG00000028163	ENSGALT00000046082	
ENSGALG00000026636	ENSGALT00000043886	
ENSGALG00000022172	ENSGALT00000035722	
ENSGALG00000000675	ENSGALT00000000957	CTPS1
ENSGALG00000025741	ENSGALT00000044739	
ENSGALG00000000720	ENSGALT00000001016	
ENSGALG00000028575	ENSGALT00000040711	
ENSGALG00000026921	ENSGALT00000043068	
ENSGALG00000006206	ENSGALT00000010016	SPG7
ENSGALG00000001585	ENSGALT00000002406	
ENSGALG00000026752	ENSGALT00000042906	ZNF740
ENSGALG00000028195	ENSGALT00000045431	CSAD
ENSGALG00000001341	ENSGALT00000002047	ZBTB44
ENSGALG00000001346	ENSGALT00000002056	
ENSGALG00000001370	ENSGALT00000002090	ADAMTS8
ENSGALG00000013542	ENSGALT00000035833	
ENSGALG00000009956	ENSGALT00000016183	ESPL1
ENSGALG00000013271	ENSGALT00000021679	ASB8
ENSGALG00000027848	ENSGALT00000044180	PFKM
ENSGALG00000013572	ENSGALT00000022093	SENP1
ENSGALG00000013587	ENSGALT00000035835	COL2A1
ENSGALG00000000723	ENSGALT00000001026	STX12
ENSGALG00000001407	ENSGALT00000002140	ADAMTS15
ENSGALG00000001425	ENSGALT00000002173	SNX19
ENSGALG00000004802	ENSGALT00000007665	TRAFD1
ENSGALG00000013588	ENSGALT00000022112	TMEM106C
ENSGALG00000026166	ENSGALT00000045912	VDR
ENSGALG00000026166	ENSGALT00000046121	VDR
ENSGALG00000000729	ENSGALT00000001032	PPP1R8
ENSGALG00000013597	ENSGALT00000022123	AAAS
ENSGALG00000026456	ENSGALT00000042820	UBE2Q1
ENSGALG00000000731	ENSGALT00000043845	THEMIS2
ENSGALG00000000731	ENSGALT00000001043	THEMIS2
ENSGALG00000025870	ENSGALT00000046041	
ENSGALG00000001437	ENSGALT00000029072	NTM
ENSGALG00000001437	ENSGALT00000002186	NTM
ENSGALG00000001437	ENSGALT00000002187	NTM
ENSGALG00000001437	ENSGALT00000041013	NTM
ENSGALG00000000734	ENSGALT00000001050	RPA2
ENSGALG00000014531	ENSGALT00000023447	HECTD4
ENSGALG00000000737	ENSGALT00000001053	SMPDL3B
ENSGALG00000001442	ENSGALT00000034533	OPCML
ENSGALG00000001442	ENSGALT00000002194	OPCML
ENSGALG00000000739	ENSGALT00000001056	XKR8
ENSGALG00000000777	ENSGALT00000001127	EYA3
ENSGALG00000001450	ENSGALT00000002205	IGSF9B
ENSGALG00000001472	ENSGALT00000002230	JAM3
ENSGALG00000001491	ENSGALT00000002261	NCAPD3
ENSGALG00000001521	ENSGALT00000002312	VPS26B
ENSGALG00000001529	ENSGALT00000002324	THYN1
ENSGALG00000000790	ENSGALT00000001147	DNAJC8
ENSGALG00000001557	ENSGALT00000002366	ACAD8
ENSGALG00000028667	ENSGALT00000043528	
ENSGALG00000004818	ENSGALT00000007692	RPL6
ENSGALG00000004821	ENSGALT00000007704	PTPN11
ENSGALG00000000814	ENSGALT00000001185	HNRNPR
ENSGALG00000000814	ENSGALT00000025522	HNRNPR
ENSGALG00000004840	ENSGALT00000007727	RPH3A
ENSGALG00000025858	ENSGALT00000043867	LUZP1
ENSGALG00000000840	ENSGALT00000001233	KDM1A
ENSGALG00000001813	ENSGALT00000002803	
ENSGALG00000001604	ENSGALT00000002439	
ENSGALG00000001611	ENSGALT00000034500	B3GAT1
ENSGALG00000001825	ENSGALT00000002820	FAM13C
ENSGALG00000001832	ENSGALT00000002833	PHYHIPL
ENSGALG00000001847	ENSGALT00000045848	BICC1
ENSGALG00000001847	ENSGALT00000002863	BICC1
ENSGALG00000024265	ENSGALT00000040968	
ENSGALG00000027176	ENSGALT00000046183	
ENSGALG00000027516	ENSGALT00000045277	
ENSGALG00000004849	ENSGALT00000007742	WSCD2
ENSGALG00000027790	ENSGALT00000046011	
ENSGALG00000001854	ENSGALT00000002873	
ENSGALG00000001870	ENSGALT00000046174	CCSER2
ENSGALG00000001870	ENSGALT00000002903	CCSER2
ENSGALG00000027974	ENSGALT00000043100	
ENSGALG00000021375	ENSGALT00000034494	
ENSGALG00000006469	ENSGALT00000010445	ATP12A
ENSGALG00000001879	ENSGALT00000002914	GRID1
ENSGALG00000021882	ENSGALT00000034358	
ENSGALG00000001907	ENSGALT00000002948	WAPAL
ENSGALG00000001934	ENSGALT00000002989	OPN4-2
ENSGALG00000000855	ENSGALT00000001253	ZMPSTE24
ENSGALG00000004854	ENSGALT00000007752	
ENSGALG00000004858	ENSGALT00000007760	FICD
ENSGALG00000006490	ENSGALT00000010490	SCN3B
ENSGALG00000004887	ENSGALT00000038897	SART3
ENSGALG00000001977	ENSGALT00000003079	LDB3
ENSGALG00000006494	ENSGALT00000010494	GRAMD1B
ENSGALG00000002003	ENSGALT00000003119	BMPR1A
ENSGALG00000006507	ENSGALT00000010518	CLMP
ENSGALG00000006512	ENSGALT00000010524	HSPA8
ENSGALG00000028442	ENSGALT00000044694	CDK5
ENSGALG00000000862	ENSGALT00000001264	RLF
ENSGALG00000006515	ENSGALT00000010527	Protein
ENSGALG00000002012	ENSGALT00000003133	MMRN2
ENSGALG00000002015	ENSGALT00000003136	SNCG1
ENSGALG00000002020	ENSGALT00000003144	
ENSGALG00000006518	ENSGALT00000010530	C11orf63
ENSGALG00000022690	ENSGALT00000036342	
ENSGALG00000028065	ENSGALT00000044652	C2
ENSGALG00000028439	ENSGALT00000044395	FAM35A
ENSGALG00000007458	ENSGALT00000039712	HBZ
ENSGALG00000002046	ENSGALT00000003182	
ENSGALG00000002066	ENSGALT00000003215	NCOA4
ENSGALG00000006527	ENSGALT00000010551	CRTAM
ENSGALG00000002089	ENSGALT00000003257	
ENSGALG00000006567	ENSGALT00000010602	UBASH3B
ENSGALG00000002117	ENSGALT00000003306	PARG
ENSGALG00000004869	ENSGALT00000007773	ISCU
ENSGALG00000001179	ENSGALT00000001788	ARMC8
ENSGALG00000028613	ENSGALT00000044096	
ENSGALG00000000869	ENSGALT00000001280	ZDHHC18
ENSGALG00000001190	ENSGALT00000001805	DBR1
ENSGALG00000004901	ENSGALT00000007835	CORO1C
ENSGALG00000004901	ENSGALT00000007837	CORO1C
ENSGALG00000001208	ENSGALT00000001834	PPP2R3A
ENSGALG00000006582	ENSGALT00000010631	
ENSGALG00000004928	ENSGALT00000007883	SSH1
ENSGALG00000006584	ENSGALT00000010633	
ENSGALG00000006598	ENSGALT00000010639	SORL1
ENSGALG00000002266	ENSGALT00000003553	OGDHL
ENSGALG00000026871	ENSGALT00000043470	SC5D
ENSGALG00000002289	ENSGALT00000003601	CHAT
ENSGALG00000027909	ENSGALT00000045042	GPN2
ENSGALG00000000881	ENSGALT00000001295	GPATCH3
ENSGALG00000000887	ENSGALT00000001301	NR0B2
ENSGALG00000006614	ENSGALT00000040861	TECTA
ENSGALG00000000895	ENSGALT00000001317	NUDC
ENSGALG00000002299	ENSGALT00000003615	RGR
ENSGALG00000004970	ENSGALT00000007970	SVOP
ENSGALG00000002303	ENSGALT00000003623	LRIT1
ENSGALG00000000902	ENSGALT00000001324	KDF1
ENSGALG00000024346	ENSGALT00000041155	FAM46B
ENSGALG00000000921	ENSGALT00000001355	NHE1
ENSGALG00000018819	ENSGALT00000029703	TBCEL
ENSGALG00000000943	ENSGALT00000001392	WDTC1
ENSGALG00000002307	ENSGALT00000041178	LRIT2
ENSGALG00000002314	ENSGALT00000041171	CDHR1
ENSGALG00000021262	ENSGALT00000034269	GHITM
ENSGALG00000021261	ENSGALT00000034268	
ENSGALG00000001217	ENSGALT00000001847	PCCB
ENSGALG00000006638	ENSGALT00000010723	GRIK4
ENSGALG00000006638	ENSGALT00000045454	GRIK4
ENSGALG00000002327	ENSGALT00000003717	NRG3
ENSGALG00000001277	ENSGALT00000001949	STAG1
ENSGALG00000002370	ENSGALT00000003735	SH2D4B
ENSGALG00000002395	ENSGALT00000003772	
ENSGALG00000024413	ENSGALT00000041320	
ENSGALG00000001295	ENSGALT00000045447	SCLY
ENSGALG00000001295	ENSGALT00000001977	SCLY
ENSGALG00000004983	ENSGALT00000007987	USP30
ENSGALG00000006663	ENSGALT00000010780	ARHGEF12
ENSGALG00000001327	ENSGALT00000041318	AIRE
ENSGALG00000002414	ENSGALT00000003802	TSPAN14
ENSGALG00000002414	ENSGALT00000003801	TSPAN14
ENSGALG00000026316	ENSGALT00000045373	TMEM136
ENSGALG00000006673	ENSGALT00000010793	POU2F3
ENSGALG00000002421	ENSGALT00000003810	C10ORF58
ENSGALG00000001428	ENSGALT00000034383	EFHD1
ENSGALG00000004993	ENSGALT00000007998	ALKBH2
ENSGALG00000001482	ENSGALT00000002246	GIGYF2
ENSGALG00000000955	ENSGALT00000001409	TMEM222
ENSGALG00000021285	ENSGALT00000034317	UNG
ENSGALG00000006715	ENSGALT00000010862	OAF
ENSGALG00000005043	ENSGALT00000008087	
ENSGALG00000024170	ENSGALT00000040840	
ENSGALG00000006722	ENSGALT00000010874	TRIM29
ENSGALG00000002426	ENSGALT00000043350	EXOSC3
ENSGALG00000002426	ENSGALT00000003816	EXOSC3
ENSGALG00000006742	ENSGALT00000010901	PVRL1
ENSGALG00000006746	ENSGALT00000010905	
ENSGALG00000006751	ENSGALT00000040832	THY1
ENSGALG00000002432	ENSGALT00000003834	DYDC1
ENSGALG00000028785	ENSGALT00000043838	MAP3K6
ENSGALG00000001490	ENSGALT00000002259	KCNJ13
ENSGALG00000006755	ENSGALT00000040829	USP2
ENSGALG00000006755	ENSGALT00000040826	USP2
ENSGALG00000002479	ENSGALT00000003908	MAT1A
ENSGALG00000024411	ENSGALT00000041313	C9H2ORF82
ENSGALG00000001505	ENSGALT00000002289	NGEF
ENSGALG00000001505	ENSGALT00000041305	NGEF
ENSGALG00000002493	ENSGALT00000003927	
ENSGALG00000002496	ENSGALT00000003930	LL
ENSGALG00000002503	ENSGALT00000044265	SP-A
ENSGALG00000002503	ENSGALT00000003946	SP-A
ENSGALG00000006758	ENSGALT00000010920	C1QTNF5
ENSGALG00000006764	ENSGALT00000010943	MCAM
ENSGALG00000006764	ENSGALT00000040822	MCAM
ENSGALG00000002507	ENSGALT00000041145	MBL2
ENSGALG00000001519	ENSGALT00000002309	NEU2
ENSGALG00000029077	ENSGALT00000010949	CBL
ENSGALG00000001589	ENSGALT00000002412	INPP5D
ENSGALG00000002525	ENSGALT00000034231	RASGEF1A
ENSGALG00000002525	ENSGALT00000003978	RASGEF1A
ENSGALG00000001619	ENSGALT00000002475	ATG16L1
ENSGALG00000021327	ENSGALT00000034393	CCDC153
ENSGALG00000027731	ENSGALT00000043319	
ENSGALG00000014012	ENSGALT00000022698	WASF2
ENSGALG00000002543	ENSGALT00000004014	CSGALNACT2
ENSGALG00000013409	ENSGALT00000021873	
ENSGALG00000002555	ENSGALT00000041125	RET
ENSGALG00000002555	ENSGALT00000041122	RET
ENSGALG00000006779	ENSGALT00000040801	PDZD3
ENSGALG00000024153	ENSGALT00000010967	NLRX1
ENSGALG00000006795	ENSGALT00000010990	ABCG4
ENSGALG00000014065	ENSGALT00000022771	FAM76A
ENSGALG00000002624	ENSGALT00000004133	BMS1
ENSGALG00000021231	ENSGALT00000034212	C10ORF57
ENSGALG00000002638	ENSGALT00000004154	
ENSGALG00000027017	ENSGALT00000044439	SESN2
ENSGALG00000002871	ENSGALT00000004527	PHACTR4
ENSGALG00000024441	ENSGALT00000041354	
ENSGALG00000002664	ENSGALT00000004195	ANXA11
ENSGALG00000002686	ENSGALT00000004232	ECD
ENSGALG00000027784	ENSGALT00000042884	RCC1
ENSGALG00000026379	ENSGALT00000045970	OPRD1
ENSGALG00000026702	ENSGALT00000043093	TCEA3
ENSGALG00000001696	ENSGALT00000002605	SAG
ENSGALG00000029131	ENSGALT00000043659	ASAP3
ENSGALG00000002693	ENSGALT00000004246	FAM149B1
ENSGALG00000026792	ENSGALT00000043351	E2F2
ENSGALG00000006806	ENSGALT00000011009	HINFP
ENSGALG00000027300	ENSGALT00000044128	Id3
ENSGALG00000000959	ENSGALT00000001414	YTHDF2
ENSGALG00000000981	ENSGALT00000001449	GMEB1
ENSGALG00000029066	ENSGALT00000044183	
ENSGALG00000029066	ENSGALT00000001456	
ENSGALG00000002701	ENSGALT00000004257	DNAJC9
ENSGALG00000002703	ENSGALT00000004260	TFAM
ENSGALG00000000991	ENSGALT00000001463	TAF12
ENSGALG00000027331	ENSGALT00000044873	COLCA2
ENSGALG00000028496	ENSGALT00000034380	NFKBID
ENSGALG00000006809	ENSGALT00000011012	chOBF-1
ENSGALG00000021213	ENSGALT00000034167	UBE2D1
ENSGALG00000006812	ENSGALT00000011015	TTC36
ENSGALG00000000994	ENSGALT00000001470	RAB42
ENSGALG00000002705	ENSGALT00000004265	CISD1
ENSGALG00000002710	ENSGALT00000004276	IPMK
ENSGALG00000024315	ENSGALT00000041089	
ENSGALG00000006818	ENSGALT00000011022	KMT2A
ENSGALG00000000998	ENSGALT00000001474	MTFR1L
ENSGALG00000002744	ENSGALT00000044134	PCDH15
ENSGALG00000002744	ENSGALT00000004355	PCDH15
ENSGALG00000002744	ENSGALT00000004324	PCDH15
ENSGALG00000006899	ENSGALT00000011174	
ENSGALG00000006767	ENSGALT00000011196	UBE4A
ENSGALG00000006767	ENSGALT00000040809	UBE4A
ENSGALG00000005062	ENSGALT00000008117	FOXN4
ENSGALG00000001003	ENSGALT00000001481	SEPN1
ENSGALG00000005122	ENSGALT00000008227	MYO1H
ENSGALG00000006922	ENSGALT00000011217	
ENSGALG00000006969	ENSGALT00000011287	USP28
ENSGALG00000001038	ENSGALT00000001539	MAN1C1
ENSGALG00000007004	ENSGALT00000011338	HTR3A
ENSGALG00000001730	ENSGALT00000002654	DGKD
ENSGALG00000002761	ENSGALT00000004359	SIRT1
ENSGALG00000001051	ENSGALT00000001574	LDLRAP1
ENSGALG00000002769	ENSGALT00000004372	DNAJC12
ENSGALG00000007011	ENSGALT00000011346	ZBTB16
ENSGALG00000007017	ENSGALT00000011352	RBM7
ENSGALG00000002845	ENSGALT00000004486	CTNNA3
ENSGALG00000002845	ENSGALT00000004487	CTNNA3
