Gene stable ID	Transcript stable ID	Gene name
YLL059C	YLL059C	
YGL088W	YGL088W	
YIL119C	YIL119C	RPI1
YDR073W	YDR073W	SNF11
YOR180C	YOR180C	DCI1
YPL170W	YPL170W	DAP1
YGL139W	YGL139W	FLC3
YLR287C	YLR287C	
YBR248C	YBR248C	HIS7
YMR290W-A	YMR290W-A	
YAL044W-A	YAL044W-A	
YGL140C	YGL140C	
YGR114C	YGR114C	
YGR180C	YGR180C	RNR4
YPL018W	YPL018W	CTF19
YDR183W	YDR183W	PLP1
YDR079W	YDR079W	PET100
YBR196C-A	YBR196C-A	
YPL229W	YPL229W	
YER118C	YER118C	SHO1
YDR205W	YDR205W	MSC2
YGL260W	YGL260W	
YBL067C	YBL067C	UBP13
YNL162W	YNL162W	RPL42A
YKL144C	YKL144C	RPC25
YOR093C	YOR093C	
YNL284C-B	YNL284C-B	
YGR038C-A	YGR038C-A	
YLL055W	YLL055W	YCT1
YLR343W	YLR343W	GAS2
YMR064W	YMR064W	AEP1
YGR193C	YGR193C	PDX1
YML041C	YML041C	VPS71
YOL029C	YOL029C	
YMR260C	YMR260C	TIF11
YKL101W	YKL101W	HSL1
YOR060C	YOR060C	SLD7
YMR321C	YMR321C	
YJR015W	YJR015W	
YNL024C-A	YNL024C-A	KSH1
YMR151W	YMR151W	YIM2
YEL073C	YEL073C	
YDR185C	YDR185C	UPS3
YDL170W	YDL170W	UGA3
YHR191C	YHR191C	CTF8
YGR036C	YGR036C	CAX4
YML072C	YML072C	TCB3
YPL153C	YPL153C	RAD53
YKL086W	YKL086W	SRX1
YBR283C	YBR283C	SSH1
YGL226W	YGL226W	MTC3
YDR450W	YDR450W	RPS18A
YGR196C	YGR196C	FYV8
YPR096C	YPR096C	
YLR393W	YLR393W	ATP10
YNL330C	YNL330C	RPD3
YHR189W	YHR189W	PTH1
YDR513W	YDR513W	GRX2
YJR030C	YJR030C	
YGR170W	YGR170W	PSD2
YPR069C	YPR069C	SPE3
YNL339C	YNL339C	YRF1-6
YBR061C	YBR061C	TRM7
YNL064C	YNL064C	YDJ1
YOR010C	YOR010C	TIR2
YPL002C	YPL002C	SNF8
YER102W	YER102W	RPS8B
YHR010W	YHR010W	RPL27A
YJR053W	YJR053W	BFA1
YKL074C	YKL074C	MUD2
YAL036C	YAL036C	RBG1
YGR126W	YGR126W	
YKR023W	YKR023W	
YKL082C	YKL082C	RRP14
YGL010W	YGL010W	MPO1
YHR195W	YHR195W	NVJ1
YGL003C	YGL003C	CDH1
YGR237C	YGR237C	
YIL131C	YIL131C	FKH1
YDR287W	YDR287W	INM2
YKL044W	YKL044W	
YPR111W	YPR111W	DBF20
YMR002W	YMR002W	MIX17
YDR122W	YDR122W	KIN1
YOR296W	YOR296W	
YBL106C	YBL106C	SRO77
YHR032C-A	YHR032C-A	
YOR035C	YOR035C	SHE4
YDR200C	YDR200C	VPS64
YIL127C	YIL127C	RRT14
YBL068W	YBL068W	PRS4
YIR042C	YIR042C	
YOR118W	YOR118W	RTC5
YMR281W	YMR281W	GPI12
YPR055W	YPR055W	SEC8
YBR019C	YBR019C	GAL10
YNL103W-A	YNL103W-A	
YOR239W	YOR239W	ABP140
YBR001C	YBR001C	NTH2
YOR256C	YOR256C	TRE2
YER139C	YER139C	RTR1
YBR160W	YBR160W	CDC28
YGR232W	YGR232W	NAS6
YNL174W	YNL174W	
YMR006C	YMR006C	PLB2
YHR064C	YHR064C	SSZ1
YMR174C	YMR174C	PAI3
YKR002W	YKR002W	PAP1
YOR151C	YOR151C	RPB2
YPL120W	YPL120W	VPS30
YOL053W	YOL053W	AIM39
YPR025C	YPR025C	CCL1
YLL064C	YLL064C	PAU18
YKR088C	YKR088C	TVP38
YOL123W	YOL123W	HRP1
YGL094C	YGL094C	PAN2
YLR121C	YLR121C	YPS3
YDR431W	YDR431W	
YDR081C	YDR081C	PDC2
YCR012W	YCR012W	PGK1
YKR044W	YKR044W	UIP5
YNL220W	YNL220W	ADE12
YGR263C	YGR263C	SAY1
YJL186W	YJL186W	MNN5
YIL024C	YIL024C	
YPR070W	YPR070W	MED1
YJR084W	YJR084W	
YER050C	YER050C	RSM18
YLR019W	YLR019W	PSR2
YMR087W	YMR087W	
YDR068W	YDR068W	DOS2
YGR059W	YGR059W	SPR3
YER046W-A	YER046W-A	
YLR067C	YLR067C	PET309
YMR082C	YMR082C	
YKL080W	YKL080W	VMA5
YIL137C	YIL137C	TMA108
YBL075C	YBL075C	SSA3
YGL246C	YGL246C	RAI1
YER035W	YER035W	EDC2
YHR108W	YHR108W	GGA2
YML093W	YML093W	UTP14
YMR299C	YMR299C	DYN3
YNL146W	YNL146W	
YOR155C	YOR155C	ISN1
YGL143C	YGL143C	MRF1
YNL239W	YNL239W	LAP3
YLL018C-A	YLL018C-A	COX19
YNR073C	YNR073C	
YJL095W	YJL095W	BCK1
YDL117W	YDL117W	CYK3
YGR271C-A	YGR271C-A	EFG1
YMR030W	YMR030W	RSF1
YOL075C	YOL075C	
YOL056W	YOL056W	GPM3
YML053C	YML053C	
YCR045W-A	YCR045W-A	
YIL022W	YIL022W	TIM44
YBL005W-A	YBL005W-A	
YMR073C	YMR073C	IRC21
YDR224C	YDR224C	HTB1
YHL048C-A	YHL048C-A	
YER171W	YER171W	RAD3
YDL010W	YDL010W	GRX6
YNL141W	YNL141W	AAH1
YDR106W	YDR106W	ARP10
YHR078W	YHR078W	
YDR270W	YDR270W	CCC2
YDR067C	YDR067C	OCA6
YIL026C	YIL026C	IRR1
YOR098C	YOR098C	NUP1
YGR009C	YGR009C	SEC9
YCR003W	YCR003W	MRPL32
YGR204C-A	YGR204C-A	
YJL175W	YJL175W	
YML017W	YML017W	PSP2
YGL122C	YGL122C	NAB2
YEL013W	YEL013W	VAC8
YMR128W	YMR128W	ECM16
YLR268W	YLR268W	SEC22
YER160C	YER160C	
YEL055C	YEL055C	POL5
YDL069C	YDL069C	CBS1
YMR065W	YMR065W	KAR5
YIR020W-A	YIR020W-A	
YMR169C	YMR169C	ALD3
YIL068C	YIL068C	SEC6
YLR125W	YLR125W	
YLR387C	YLR387C	REH1
YPR183W	YPR183W	DPM1
YGR012W	YGR012W	
YOL024W	YOL024W	
YKL092C	YKL092C	BUD2
YNL095C	YNL095C	
YBR007C	YBR007C	DSF2
YAL015C	YAL015C	NTG1
YGL253W	YGL253W	HXK2
YPL124W	YPL124W	SPC29
YDR233C	YDR233C	RTN1
YOL076W	YOL076W	MDM20
YOR196C	YOR196C	LIP5
YEL040W	YEL040W	UTR2
YCR075W-A	YCR075W-A	
YNL250W	YNL250W	RAD50
YMR252C	YMR252C	
YER074W	YER074W	RPS24A
YDR269C	YDR269C	
YGR206W	YGR206W	MVB12
YLR312W-A	YLR312W-A	MRPL15
YJL106W	YJL106W	IME2
YKL189W	YKL189W	HYM1
YER152C	YER152C	
YCL033C	YCL033C	MXR2
YGR006W	YGR006W	PRP18
YOR041C	YOR041C	
YCR045C	YCR045C	RRT12
YLR088W	YLR088W	GAA1
YOL131W	YOL131W	
YPL041C	YPL041C	
YKL163W	YKL163W	PIR3
YCR079W	YCR079W	PTC6
YNL306W	YNL306W	MRPS18
YPR149W	YPR149W	NCE102
YLR040C	YLR040C	AFB1
YBR034C	YBR034C	HMT1
YPL187W	YPL187W	MF(ALPHA)1
YHR030C	YHR030C	SLT2
YDR384C	YDR384C	ATO3
YPR108W-A	YPR108W-A	
YMR052W	YMR052W	FAR3
YCR031C	YCR031C	RPS14A
YGR124W	YGR124W	ASN2
YIL123W	YIL123W	SIM1
YJL178C	YJL178C	ATG27
YOR163W	YOR163W	DDP1
YOR051C	YOR051C	ETT1
YLR352W	YLR352W	
YOL105C	YOL105C	WSC3
YHR214C-B	YHR214C-B	
YKL018C-A	YKL018C-A	
YER090C-A	YER090C-A	
YDR354C-A	YDR354C-A	
YPL251W	YPL251W	
YPR112C	YPR112C	MRD1
YNR038W	YNR038W	DBP6
YDL192W	YDL192W	ARF1
YGR121W-A	YGR121W-A	
YLR334C	YLR334C	
YPR157W	YPR157W	TDA6
YIL109C	YIL109C	SEC24
YGL257C	YGL257C	MNT2
YFL066C	YFL066C	
YER099C	YER099C	PRS2
YDR316W-B	YDR316W-B	
YGR161C-D	YGR161C-D	
YBR299W	YBR299W	MAL32
YNL182C	YNL182C	IPI3
YML042W	YML042W	CAT2
YPR163C	YPR163C	TIF3
YLR009W	YLR009W	RLP24
YGR152C	YGR152C	RSR1
YDR170C	YDR170C	SEC7
YDL124W	YDL124W	
YDR268W	YDR268W	MSW1
YIL138C	YIL138C	TPM2
YER091C	YER091C	MET6
YOL064C	YOL064C	MET22
YHR132W-A	YHR132W-A	IGO2
YOL110W	YOL110W	SHR5
YMR129W	YMR129W	POM152
YLR153C	YLR153C	ACS2
YOL128C	YOL128C	YGK3
YDR194W-A	YDR194W-A	
YJL016W	YJL016W	
YLR074C	YLR074C	BUD20
YJL197C-A	YJL197C-A	
YOR085W	YOR085W	OST3
YJL190C	YJL190C	RPS22A
YPL204W	YPL204W	HRR25
YOR284W	YOR284W	HUA2
YOR159C	YOR159C	SME1
YER072W	YER072W	VTC1
YDL004W	YDL004W	ATP16
YOR188W	YOR188W	MSB1
YJL164C	YJL164C	TPK1
YKL002W	YKL002W	DID4
YNL130C	YNL130C	CPT1
YER100W	YER100W	UBC6
YDR228C	YDR228C	PCF11
YMR110C	YMR110C	HFD1
YFL048C	YFL048C	EMP47
YBR247C	YBR247C	ENP1
YMR323W	YMR323W	ERR3
YPR117W	YPR117W	
YKL018W	YKL018W	SWD2
YLR024C	YLR024C	UBR2
YKR026C	YKR026C	GCN3
YNL091W	YNL091W	NST1
YLL024C	YLL024C	SSA2
YDL159W	YDL159W	STE7
YLR122C	YLR122C	
YLR347C	YLR347C	KAP95
YDR159W	YDR159W	SAC3
YPR031W	YPR031W	NTO1
YGL187C	YGL187C	COX4
YOR040W	YOR040W	GLO4
YDR323C	YDR323C	PEP7
YJR095W	YJR095W	SFC1
YDR485C	YDR485C	VPS72
YNL029C	YNL029C	KTR5
YOL020W	YOL020W	TAT2
YGR011W	YGR011W	
YJL013C	YJL013C	MAD3
YNL136W	YNL136W	EAF7
YLL057C	YLL057C	JLP1
YER064C	YER064C	VHR2
YBL057C	YBL057C	PTH2
YDL058W	YDL058W	USO1
YKR035C	YKR035C	OPI8
YBL087C	YBL087C	RPL23A
YGL130W	YGL130W	CEG1
YBR295W	YBR295W	PCA1
YMR035W	YMR035W	IMP2
YKR086W	YKR086W	PRP16
YPL181W	YPL181W	CTI6
YOR075W	YOR075W	UFE1
YDR024W	YDR024W	FYV1
YIL142C-A	YIL142C-A	
YMR159C	YMR159C	ATG16
YOR211C	YOR211C	MGM1
YGL084C	YGL084C	GUP1
YKL183W	YKL183W	LOT5
YDR541C	YDR541C	
YPL245W	YPL245W	
YGR118W	YGR118W	RPS23A
YDR369C	YDR369C	XRS2
YLR437C-A	YLR437C-A	
YOL049W	YOL049W	GSH2
YJR140W-A	YJR140W-A	
YJR044C	YJR044C	VPS55
YMR088C	YMR088C	VBA1
YDR436W	YDR436W	PPZ2
YIL083C	YIL083C	CAB2
YDR381C-A	YDR381C-A	
YDR230W	YDR230W	
YHR133C	YHR133C	NSG1
YOR124C	YOR124C	UBP2
YBR076W	YBR076W	ECM8
YDL064W	YDL064W	UBC9
YIL058W	YIL058W	
YJL103C	YJL103C	GSM1
YGR024C	YGR024C	THG1
YDR127W	YDR127W	ARO1
YIL147C	YIL147C	SLN1
YML097C	YML097C	VPS9
YNL051W	YNL051W	COG5
YBR051W	YBR051W	
YMR097C	YMR097C	MTG1
YNL059C	YNL059C	ARP5
YLR033W	YLR033W	RSC58
YJR033C	YJR033C	RAV1
YMR253C	YMR253C	
YPR050C	YPR050C	
YFR032C-B	YFR032C-B	
YGL249W	YGL249W	ZIP2
YHL040C	YHL040C	ARN1
YLR023C	YLR023C	IZH3
YFL040W	YFL040W	
YBL098W	YBL098W	BNA4
YJR009C	YJR009C	TDH2
YPR180W	YPR180W	AOS1
YGR148C	YGR148C	RPL24B
YJL196C	YJL196C	ELO1
YHR105W	YHR105W	YPT35
YMR204C	YMR204C	INP1
YCR053W	YCR053W	THR4
YLR085C	YLR085C	ARP6
YDR069C	YDR069C	DOA4
YDL074C	YDL074C	BRE1
YHR114W	YHR114W	BZZ1
YLR137W	YLR137W	RKM5
YOR346W	YOR346W	REV1
YPR010C	YPR010C	RPA135
YGR257C	YGR257C	MTM1
YOR279C	YOR279C	RFM1
YLR306W	YLR306W	UBC12
YGR242W	YGR242W	
YJL112W	YJL112W	MDV1
YBR036C	YBR036C	CSG2
YLR398C	YLR398C	SKI2
YEL022W	YEL022W	GEA2
YLR309C	YLR309C	IMH1
YPL092W	YPL092W	SSU1
YDR282C	YDR282C	
YIR018C-A	YIR018C-A	
YLR446W	YLR446W	
YPL227C	YPL227C	ALG5
YGR273C	YGR273C	
YMR184W	YMR184W	ADD37
YBL081W	YBL081W	
YLR160C	YLR160C	ASP3-4
YFR046C	YFR046C	CNN1
YHR194W	YHR194W	MDM31
YJR142W	YJR142W	
YGL027C	YGL027C	CWH41
YLR423C	YLR423C	ATG17
YBR182C-A	YBR182C-A	
YMR286W	YMR286W	MRPL33
YDL036C	YDL036C	PUS9
YBR213W	YBR213W	MET8
YHR037W	YHR037W	PUT2
YOL159C-A	YOL159C-A	
YLR107W	YLR107W	REX3
YNR045W	YNR045W	PET494
YER137W-A	YER137W-A	
YMR072W	YMR072W	ABF2
YPL205C	YPL205C	
YER166W	YER166W	DNF1
YAL026C-A	YAL026C-A	
YDL186W	YDL186W	
YDR152W	YDR152W	GIR2
YLR163W-A	YLR163W-A	
YDR216W	YDR216W	ADR1
YCR082W	YCR082W	AHC2
YER063W	YER063W	THO1
YHR045W	YHR045W	
YMR280C	YMR280C	CAT8
YNL090W	YNL090W	RHO2
YOR330C	YOR330C	MIP1
YPL072W	YPL072W	UBP16
YKR091W	YKR091W	SRL3
YPL252C	YPL252C	YAH1
YGL057C	YGL057C	GEP7
YNL049C	YNL049C	SFB2
YDL073W	YDL073W	
YNL108C	YNL108C	
YEL042W	YEL042W	GDA1
YKL085W	YKL085W	MDH1
YJR018W	YJR018W	
YLR219W	YLR219W	MSC3
YBR082C	YBR082C	UBC4
YGL173C	YGL173C	XRN1
YNL138W	YNL138W	SRV2
YOR072W-A	YOR072W-A	
YLR355C	YLR355C	ILV5
YLR039C	YLR039C	RIC1
YHL032C	YHL032C	GUT1
YIL112W	YIL112W	HOS4
YHR002W	YHR002W	LEU5
YPL038W	YPL038W	MET31
YJR085C	YJR085C	
YPL196W	YPL196W	OXR1
YER088W-B	YER088W-B	
YBR161W	YBR161W	CSH1
YCR032W	YCR032W	BPH1
YGR218W	YGR218W	CRM1
YJL015C	YJL015C	
YOR234C	YOR234C	RPL33B
YDR465C	YDR465C	RMT2
YIL169C	YIL169C	
YLR296W	YLR296W	
YCL030C	YCL030C	HIS4
YBR114W	YBR114W	RAD16
YLR284C	YLR284C	ECI1
YOR017W	YOR017W	PET127
YLR036C	YLR036C	
YDR371W	YDR371W	CTS2
YML099W-A	YML099W-A	
YBR162W-A	YBR162W-A	YSY6
YIL095W	YIL095W	PRK1
YPL281C	YPL281C	ERR2
YER105C	YER105C	NUP157
YDR210W-A	YDR210W-A	
YJR080C	YJR080C	AIM24
YIL055C	YIL055C	
YJR158W	YJR158W	HXT16
YLR081W	YLR081W	GAL2
YFL036W	YFL036W	RPO41
YEL053W-A	YEL053W-A	
YGR290W	YGR290W	
YKL157W	YKL157W	APE2
YER189W	YER189W	
YKL113C	YKL113C	RAD27
YER014W	YER014W	HEM14
YDL228C	YDL228C	
YDL112W	YDL112W	TRM3
YPR164W	YPR164W	MMS1
YPR136C	YPR136C	
YER158C	YER158C	
YGR294W	YGR294W	PAU12
YNL189W	YNL189W	SRP1
YJL079C	YJL079C	PRY1
YER049W	YER049W	TPA1
YKL109W	YKL109W	HAP4
YGR293C	YGR293C	
YDR179W-A	YDR179W-A	
YBR280C	YBR280C	SAF1
YJL171C	YJL171C	
YLR369W	YLR369W	SSQ1
YBR259W	YBR259W	
YGL181W	YGL181W	GTS1
YML084W	YML084W	
YHR040W	YHR040W	BCD1
YKR102W	YKR102W	FLO10
YLR096W	YLR096W	KIN2
YMR320W	YMR320W	
YDR475C	YDR475C	JIP4
YMR270C	YMR270C	RRN9
YEL060C	YEL060C	PRB1
YJR023C	YJR023C	
YDL240W	YDL240W	LRG1
YDL226C	YDL226C	GCS1
YDR394W	YDR394W	RPT3
YER128W	YER128W	VFA1
YDR324C	YDR324C	UTP4
YGL198W	YGL198W	YIP4
YLR344W	YLR344W	RPL26A
YBR223C	YBR223C	TDP1
YHR219W	YHR219W	
YAL022C	YAL022C	FUN26
YMR079W	YMR079W	SEC14
YHR071W	YHR071W	PCL5
YKR081C	YKR081C	RPF2
YLR280C	YLR280C	
YLR401C	YLR401C	DUS3
YMR200W	YMR200W	ROT1
YMR264W	YMR264W	CUE1
YBR165W	YBR165W	UBS1
YOL046C	YOL046C	
YIL027C	YIL027C	EMC5
YNR049C	YNR049C	MSO1
YER155C	YER155C	BEM2
YJL035C	YJL035C	TAD2
YPL249C	YPL249C	GYP5
YPR038W	YPR038W	IRC16
YAL030W	YAL030W	SNC1
YLR131C	YLR131C	ACE2
YLR285C-A	YLR285C-A	
YAR014C	YAR014C	BUD14
YGL261C	YGL261C	PAU11
YLR162W	YLR162W	
YER156C	YER156C	
YBR238C	YBR238C	
YIL156W-A	YIL156W-A	
YER066W	YER066W	RRT13
YDR210W	YDR210W	
YDL130W-A	YDL130W-A	STF1
YLR233C	YLR233C	EST1
YCL046W	YCL046W	
YDR147W	YDR147W	EKI1
YPL127C	YPL127C	HHO1
YPL077C	YPL077C	
YMR157C	YMR157C	AIM36
YPL051W	YPL051W	ARL3
YER111C	YER111C	SWI4
YMR176W	YMR176W	ECM5
YOR002W	YOR002W	ALG6
YGL182C	YGL182C	
YAL061W	YAL061W	BDH2
YBR275C	YBR275C	RIF1
YOR175C	YOR175C	ALE1
YER079C-A	YER079C-A	
YGR215W	YGR215W	RSM27
YKL161C	YKL161C	KDX1
YNL118C	YNL118C	DCP2
YNL037C	YNL037C	IDH1
YDR489W	YDR489W	SLD5
YNR050C	YNR050C	LYS9
YGL179C	YGL179C	TOS3
YJL109C	YJL109C	UTP10
YML096W	YML096W	
YHR214C-E	YHR214C-E	
YGL235W	YGL235W	
YGR188C	YGR188C	BUB1
YMR089C	YMR089C	YTA12
YOR264W	YOR264W	DSE3
YOL045W	YOL045W	PSK2
YIL070C	YIL070C	MAM33
YPL207W	YPL207W	TYW1
YBR079C	YBR079C	RPG1
YCR091W	YCR091W	KIN82
YKL190W	YKL190W	CNB1
YLR357W	YLR357W	RSC2
YGL203C	YGL203C	KEX1
YHR077C	YHR077C	NMD2
YIL117C	YIL117C	PRM5
YMR307W	YMR307W	GAS1
YDL240C-A	YDL240C-A	
YOL152W	YOL152W	FRE7
YJR131W	YJR131W	MNS1
YJL003W	YJL003W	COX16
YDR196C	YDR196C	CAB5
YNL082W	YNL082W	PMS1
YLR286W-A	YLR286W-A	
YDL195W	YDL195W	SEC31
YPR095C	YPR095C	SYT1
YLL048C	YLL048C	YBT1
YBR003W	YBR003W	COQ1
YDR310C	YDR310C	SUM1
YGL148W	YGL148W	ARO2
YJR035W	YJR035W	RAD26
YKL023C-A	YKL023C-A	
YNR032W	YNR032W	PPG1
YOR245C	YOR245C	DGA1
YPL102C	YPL102C	
YOR335W-A	YOR335W-A	
YDL241W	YDL241W	
YLR004C	YLR004C	THI73
YNL299W	YNL299W	TRF5
YJL057C	YJL057C	IKS1
YOL144W	YOL144W	NOP8
YGL111W	YGL111W	NSA1
YBR181C	YBR181C	RPS6B
YLR062C	YLR062C	BUD28
YCL038C	YCL038C	ATG22
YFR036W-A	YFR036W-A	
YPR158W	YPR158W	CUR1
YJR159W	YJR159W	SOR1
YJL222W-A	YJL222W-A	
YOR313C	YOR313C	SPS4
YGL039W	YGL039W	
YDL207W	YDL207W	GLE1
YPL257W-A	YPL257W-A	
YOR014W	YOR014W	RTS1
YLR394W	YLR394W	CST9
YOL069W	YOL069W	NUF2
YAR019W-A	YAR019W-A	
YML099C	YML099C	ARG81
YNL231C	YNL231C	PDR16
YCR006C	YCR006C	
YJL159W	YJL159W	HSP150
YGL220W	YGL220W	FRA2
YER093C-A	YER093C-A	AIM11
YLR042C	YLR042C	
YLR425W	YLR425W	TUS1
YOR187W	YOR187W	TUF1
YEL036C	YEL036C	ANP1
YJL125C	YJL125C	GCD14
YNL160W	YNL160W	YGP1
YNL107W	YNL107W	YAF9
YGR013W	YGR013W	SNU71
YLL066W-A	YLL066W-A	
YJL054W	YJL054W	TIM54
YDR330W	YDR330W	UBX5
YMR214W	YMR214W	SCJ1
YBR211C	YBR211C	AME1
YBR058C	YBR058C	UBP14
YMR042W	YMR042W	ARG80
YNR008W	YNR008W	LRO1
YJR019C	YJR019C	TES1
YIL177W-A	YIL177W-A	
YKL208W	YKL208W	CBT1
YDL084W	YDL084W	SUB2
YGL077C	YGL077C	HNM1
YAR019C	YAR019C	CDC15
YLR182W	YLR182W	SWI6
YNL121C	YNL121C	TOM70
YJR137C	YJR137C	MET5
YMR308C	YMR308C	PSE1
YDL182W	YDL182W	LYS20
YMR309C	YMR309C	NIP1
YLR231C	YLR231C	BNA5
YMR170C	YMR170C	ALD2
YDL208W	YDL208W	NHP2
YOR099W	YOR099W	KTR1
YOR293C-A	YOR293C-A	
YAL043C	YAL043C	PTA1
YDR531W	YDR531W	CAB1
YAR071W	YAR071W	PHO11
YBR028C	YBR028C	YPK3
YKL103C	YKL103C	APE1
YNL225C	YNL225C	CNM67
YLR055C	YLR055C	SPT8
YAR029W	YAR029W	
YPR074W-A	YPR074W-A	
YDR486C	YDR486C	VPS60
YDR377W	YDR377W	ATP17
YIR023W	YIR023W	DAL81
YHR115C	YHR115C	DMA1
YPL007C	YPL007C	TFC8
YDR248C	YDR248C	
YGR027W-B	YGR027W-B	
YHL037C	YHL037C	
YNL111C	YNL111C	CYB5
YOR008W-B	YOR008W-B	
YDR415C	YDR415C	
YPR032W	YPR032W	SRO7
YFL059W	YFL059W	SNZ3
YJL173C	YJL173C	RFA3
YDR298C	YDR298C	ATP5
YOR114W	YOR114W	
YDR406W	YDR406W	PDR15
YNR054C	YNR054C	ESF2
YCR071C	YCR071C	IMG2
YOL019W-A	YOL019W-A	
YDL138W	YDL138W	RGT2
YHR199C	YHR199C	AIM46
YOL108C	YOL108C	INO4
YHR154W	YHR154W	RTT107
YNR075W	YNR075W	COS10
YLR302C	YLR302C	
YGR240C-A	YGR240C-A	
YHR038W	YHR038W	RRF1
YOR360C	YOR360C	PDE2
YNL008C	YNL008C	ASI3
YOR309C	YOR309C	
YDL068W	YDL068W	
YKL065C	YKL065C	YET1
YMR191W	YMR191W	SPG5
YHR027C	YHR027C	RPN1
YJL194W	YJL194W	CDC6
YOR148C	YOR148C	SPP2
YLR047C	YLR047C	FRE8
YKR050W	YKR050W	TRK2
YLR225C	YLR225C	
YDR219C	YDR219C	MFB1
YCR090C	YCR090C	
Q0140	Q0140	VAR1
YDR084C	YDR084C	TVP23
YMR168C	YMR168C	CEP3
YGL252C	YGL252C	RTG2
YGL221C	YGL221C	NIF3
YJR020W	YJR020W	
YKL114C	YKL114C	APN1
YDR077W	YDR077W	SED1
YIL141W	YIL141W	
YPL103C	YPL103C	FMP30
YJR155W	YJR155W	AAD10
YJR051W	YJR051W	OSM1
YLR167W	YLR167W	RPS31
YMR230W	YMR230W	RPS10B
YPR079W	YPR079W	MRL1
YJR148W	YJR148W	BAT2
YMR275C	YMR275C	BUL1
YJR102C	YJR102C	VPS25
YHR052W-A	YHR052W-A	
YLR428C	YLR428C	
YER117W	YER117W	RPL23B
YIL102C-A	YIL102C-A	
YPL128C	YPL128C	TBF1
YJR075W	YJR075W	HOC1
YPL149W	YPL149W	ATG5
YGR147C	YGR147C	NAT2
YPL132W	YPL132W	COX11
YLR409C	YLR409C	UTP21
YDR121W	YDR121W	DPB4
YOR176W	YOR176W	HEM15
YGR182C	YGR182C	
YNL190W	YNL190W	
YDL204W	YDL204W	RTN2
YKL050C	YKL050C	
YOL081W	YOL081W	IRA2
YML133W-A	YML133W-A	
YDR098C	YDR098C	GRX3
YBL108C-A	YBL108C-A	PAU9
YMR048W	YMR048W	CSM3
YOL011W	YOL011W	PLB3
YOR177C	YOR177C	MPC54
YGR205W	YGR205W	TDA10
YLR188W	YLR188W	MDL1
YOL034W	YOL034W	SMC5
YJR066W	YJR066W	TOR1
YFL021C-A	YFL021C-A	
YCR050C	YCR050C	
YOR186C-A	YOR186C-A	
YHR159W	YHR159W	TDA11
YBL090W	YBL090W	MRP21
YPL139C	YPL139C	UME1
YBR203W	YBR203W	COS111
YBR121C	YBR121C	GRS1
YGR109C	YGR109C	CLB6
YAL002W	YAL002W	VPS8
YKL215C	YKL215C	OXP1
YGR255C	YGR255C	COQ6
YIL120W	YIL120W	QDR1
YKL165C-A	YKL165C-A	
YKR094C	YKR094C	RPL40B
YER175C	YER175C	TMT1
YMR256C	YMR256C	COX7
YDR070C	YDR070C	FMP16
YEL064C	YEL064C	AVT2
YGL133W	YGL133W	ITC1
YPR156C	YPR156C	TPO3
YER067W	YER067W	RGI1
YOR003W	YOR003W	YSP3
YAL056W	YAL056W	GPB2
YGL067W	YGL067W	NPY1
YHL050W-A	YHL050W-A	
YNL119W	YNL119W	NCS2
YNR035C	YNR035C	ARC35
YOR232W	YOR232W	MGE1
YMR092C	YMR092C	AIP1
YNL226W	YNL226W	
YDR461W	YDR461W	MFA1
YOR317W	YOR317W	FAA1
YAR066W	YAR066W	
YGR162W	YGR162W	TIF4631
YPL249C-A	YPL249C-A	RPL36B
YMR102C	YMR102C	
YDL066W	YDL066W	IDP1
YOR387C	YOR387C	
YGL070C	YGL070C	RPB9
YKL010C	YKL010C	UFD4
YDR543C	YDR543C	
YJL076W	YJL076W	NET1
YML025C	YML025C	YML6
YBR272C	YBR272C	HSM3
YDL111C	YDL111C	RRP42
YDR524C-A	YDR524C-A	
YIR030C	YIR030C	DCG1
YPR018W	YPR018W	RLF2
YNL316C	YNL316C	PHA2
YGR161C	YGR161C	RTS3
YMR068W	YMR068W	AVO2
YKL168C	YKL168C	KKQ8
YIL011W	YIL011W	TIR3
YDR476C	YDR476C	
YLR157C	YLR157C	ASP3-2
YGL165C	YGL165C	
YPL272C	YPL272C	PBI1
YJL123C	YJL123C	MTC1
YJR078W	YJR078W	BNA2
YNL067W-A	YNL067W-A	
YHR080C	YHR080C	
YMR086W	YMR086W	SEG1
YDR213W	YDR213W	UPC2
YNL071W	YNL071W	LAT1
YDL113C	YDL113C	ATG20
YJL137C	YJL137C	GLG2
YJL114W	YJL114W	
YBL086C	YBL086C	
YGL006W	YGL006W	PMC1
YMR007W	YMR007W	
YFR026C	YFR026C	ULI1
YHR119W	YHR119W	SET1
YML087C	YML087C	AIM33
YMR066W	YMR066W	SOV1
YLR090W	YLR090W	XDJ1
YER006C-A	YER006C-A	
YPR196W	YPR196W	
YLR052W	YLR052W	IES3
YMR225C	YMR225C	MRPL44
YOR230W	YOR230W	WTM1
YOL102C	YOL102C	TPT1
YBR062C	YBR062C	
YBR169C	YBR169C	SSE2
YFR019W	YFR019W	FAB1
YDR004W	YDR004W	RAD57
YER076C	YER076C	
YBR126W-B	YBR126W-B	
YBR210W	YBR210W	ERV15
YPL206C	YPL206C	PGC1
YJL170C	YJL170C	ASG7
YKR073C	YKR073C	
YNL322C	YNL322C	KRE1
YBL100W-C	YBL100W-C	
YHR155W	YHR155W	YSP1
YNR043W	YNR043W	MVD1
